7.5,,3.75,,1.125,,0.5,,0.25,,0.1,,0.05,,0.025,,0.00125,,fondo,,
Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),
383.0700073,2.778757811,383.0700073,1.776583672,383.0700073,1.098096609,383.0700073,0.9766925573,383.0700073,0.6300629973,383.0700073,0.3987064064,383.0700073,0.09077293426,383.0700073,0.2782157063,383.0700073,0.09211920202,383.0700073,0.04827652872,
384,2.552997589,384,1.444825649,384,1.244555116,384,0.6948667169,384,0.6264823079,384,0.6977393031,384,0.3187613785,384,0.4635209143,384,0.1420925558,384,0.2365632057,
385.0700073,2.317649126,385.0700073,1.805928826,385.0700073,0.959149003,385.0700073,0.7164927721,385.0700073,0.4556431472,385.0700073,0.5485463738,385.0700073,0.279368639,385.0700073,0.6542973518,385.0700073,0.1843148023,385.0700073,0.04873531684,
386,2.459484339,386,1.370050669,386,1.222707391,386,0.6166982651,386,0.5702880025,386,0.586986959,386,0.2308935523,386,0.1892147511,386,0.3352972269,386,0,
387.0700073,2.716530085,387.0700073,1.732409358,387.0700073,1.174398065,387.0700073,0.6468305588,387.0700073,0.8618343472,387.0700073,0.2731742859,387.0700073,0.5147885084,387.0700073,0.4304984212,387.0700073,0.60872823,387.0700073,0.04899558797,
388,2.899197102,388,1.853568077,388,1.048218012,388,0.9806980491,388,1.010189772,388,0.4845388234,388,0.8146834373,388,0.6501044631,388,0.560171783,388,0.2946375906,
389.0700073,3.246893883,389.0700073,1.865105271,389.0700073,1.181981325,389.0700073,1.479820609,389.0700073,0.7181328535,389.0700073,0.7591319084,389.0700073,0.6415250301,389.0700073,0.6227843165,389.0700073,0.4893086255,389.0700073,0.1849540025,
390,3.31906724,390,2.318977833,390,1.771823764,390,1.104045153,390,1.226348996,390,0.57981354,390,0.6844938993,390,0.4175752699,390,0.439753741,390,0.6200268269,
391.0700073,3.74949789,391.0700073,2.791912556,391.0700073,1.692499518,391.0700073,1.396836877,391.0700073,1.083717108,391.0700073,1.110545635,391.0700073,0.8203445673,391.0700073,0.915625155,391.0700073,0.8564495444,391.0700073,0.7309607267,
392,4.042179108,392,2.728761196,392,2.207974195,392,1.501435161,392,1.617832065,392,0.9436506033,392,1.209731579,392,1.422272801,392,1.175751328,392,1.230895519,
393.0700073,4.834774971,393.0700073,3.908557892,393.0700073,2.732607603,393.0700073,1.708217859,393.0700073,2.083242893,393.0700073,1.596523046,393.0700073,1.590974808,393.0700073,1.662384748,393.0700073,1.660723925,393.0700073,1.101928473,
394,5.28109026,394,4.312365532,394,2.860238314,394,1.673173547,394,2.121513128,394,1.839249611,394,1.654868007,394,1.613423705,394,1.61891675,394,1.868634939,
395.0700073,5.79088974,395.0700073,4.893298626,395.0700073,3.274717331,395.0700073,2.520112276,395.0700073,2.448646307,395.0700073,2.119673252,395.0700073,2.172758341,395.0700073,2.02000308,395.0700073,1.323424578,395.0700073,2.237692595,
396,6.726752758,396,4.897805214,396,3.425876379,396,2.626254082,396,2.672934294,396,2.27169466,396,2.080155373,396,2.346867085,396,2.056727409,396,1.803854585,
397.0700073,6.86726284,397.0700073,5.935228348,397.0700073,3.719240665,397.0700073,2.595268011,397.0700073,2.669981241,397.0700073,2.150635958,397.0700073,2.307230949,397.0700073,2.133307934,397.0700073,1.763750315,397.0700073,2.185845613,
398,7.379268169,398,6.399781704,398,3.926761389,398,2.82037735,398,2.383957386,398,2.047273397,398,2.012164593,398,1.650865555,398,2.19340992,398,1.83595717,
399.0700073,8.088330269,399.0700073,6.644517899,399.0700073,4.025025368,399.0700073,2.607788563,399.0700073,2.285505295,399.0700073,2.334267139,399.0700073,2.442886114,399.0700073,1.96666038,399.0700073,1.966015935,399.0700073,1.759223938,
400,8.671553612,400,6.826266766,400,4.411512852,400,2.70979023,400,2.24456811,400,1.852353811,400,2.038966894,400,1.942575574,400,1.963626146,400,1.721993685,
401.0700073,10.12471199,401.0700073,7.665567398,401.0700073,4.428358555,401.0700073,2.387602568,401.0700073,1.679966331,401.0700073,1.674132466,401.0700073,1.561208487,401.0700073,1.452103257,401.0700073,1.43107748,401.0700073,1.43777895,
402,10.59237194,402,8.868690491,402,4.853307724,402,2.132474422,402,1.564801216,402,1.663369894,402,1.320943832,402,1.050683022,402,1.263216972,402,0.8195140958,
403.0700073,11.90850735,403.0700073,10.05651283,403.0700073,4.944110394,403.0700073,2.280348778,403.0700073,1.441257238,403.0700073,0.7135382295,403.0700073,1.154361129,403.0700073,0.6945822239,403.0700073,0.9927200079,403.0700073,0.6712052822,
404,14.3204422,404,11.58233166,404,5.100457191,404,1.997134686,404,1.747849584,404,0.848536253,404,0.6628788114,404,0.5378972888,404,0.5553241968,404,0.528008461,
405.0700073,15.55575275,405.0700073,12.6744957,405.0700073,6.207989216,405.0700073,2.5109272,405.0700073,1.128362536,405.0700073,0.7847239971,405.0700073,0.6955070496,405.0700073,0.5289224386,405.0700073,0.6477882862,405.0700073,0.2434867322,
406,17.70856476,406,14.89774323,406,7.048658371,406,1.954165936,406,1.160714269,406,0.8547777534,406,0.539059341,406,0.5913951993,406,0.5777007341,406,0.5670687556,
407.0700073,20.57834435,407.0700073,16.99900436,407.0700073,8.140937805,407.0700073,3.149828434,407.0700073,1.348132849,407.0700073,0.6007949114,407.0700073,0.4126547575,407.0700073,0.4859794974,407.0700073,0.1472248137,407.0700073,0.1896903217,
408,23.84481239,408,19.66534424,408,8.771148682,408,3.066544056,408,1.321377993,408,0.373657167,408,0.844872117,408,0.723289907,408,0.3189938068,408,-0.09691800922,
409.0700073,27.2994175,409.0700073,24.09962463,409.0700073,10.30039024,409.0700073,3.91406846,409.0700073,1.737348557,409.0700073,0.7675290108,409.0700073,0.4589682519,409.0700073,0.8414592147,409.0700073,0.2860411704,409.0700073,0.2415575534,
410,31.69263458,410,26.1245594,410,12.37738419,410,3.748057365,410,1.585432053,410,1.073412061,410,0.6574004889,410,0.7334246039,410,0.5185499191,410,0.09340556711,
411.0700073,37.17787933,411.0700073,30.55351257,411.0700073,13.64555931,411.0700073,4.58266592,411.0700073,1.929982066,411.0700073,1.402590036,411.0700073,0.459495455,411.0700073,0.5140859485,411.0700073,0.1884215027,411.0700073,0,
412,42.26221848,412,35.36457443,412,15.41298866,412,5.267778873,412,1.872746825,412,1.08347249,412,0.9232798219,412,0.4250897467,412,0.0930968672,412,0.1962034553,
413.0700073,47.94966507,413.0700073,40.33832169,413.0700073,17.62036896,413.0700073,6.17471838,413.0700073,2.200170755,413.0700073,0.9884213805,413.0700073,0.5096604228,413.0700073,0.791413188,413.0700073,0.6125430465,413.0700073,0,
414,54.16243744,414,46.22881699,414,19.83027267,414,7.2568326,414,2.669320822,414,1.304367304,414,0.7827608585,414,0.8945807219,414,0.3333333433,414,0.04731712118,
415.0700073,63.69202423,415.0700073,52.78640366,415.0700073,23.47377968,415.0700073,8.184728622,415.0700073,3.198342085,415.0700073,1.993656635,415.0700073,0.9881423116,415.0700073,0.655246675,415.0700073,0.3892754614,415.0700073,0.1867152154,
416,69.7946167,416,58.72640228,416,26.22922516,416,9.118540764,416,3.461485147,416,1.850180507,416,0.5535821319,416,0.9043743014,416,0.3309223354,416,0.4832318425,
417.0700073,80.12187195,417.0700073,67.48704529,417.0700073,29.51631165,417.0700073,10.14351559,417.0700073,4.337305069,417.0700073,1.830998778,417.0700073,1.307006478,417.0700073,0.856775701,417.0700073,0.4048992693,417.0700073,0,
418,91.85721588,418,76.33265686,418,32.95648193,418,11.53204727,418,4.548378468,418,2.06535697,418,1.111059666,418,0.9912205935,418,0.7264626622,418,-0.04683401808,
419.0700073,101.9282532,419.0700073,84.5475769,419.0700073,38.23420715,419.0700073,13.60976219,419.0700073,5.164685249,419.0700073,2.328397274,419.0700073,1.327291846,419.0700073,0.9000900388,419.0700073,0.6897503138,419.0700073,-0.1428571343,
420,114.6815948,420,94.11864471,420,42.17584991,420,15.80687618,420,6.292283535,420,2.761286736,420,1.107419729,420,1.118047118,420,0.6517994404,420,-0.1465702504,
421.0599976,127.4017868,421.0599976,105.2294846,421.0599976,48.2015686,421.0599976,17.15526581,421.0599976,6.190411568,421.0599976,3.202488899,421.0599976,1.928197622,421.0599976,1.222972274,421.0599976,0.5049345493,421.0599976,0.1436231434,
421.9599915,140.9550934,421.9599915,117.8667603,421.9599915,53.76247025,421.9599915,19.15794182,421.9599915,7.366143227,421.9599915,3.932363272,421.9599915,1.90381217,421.9599915,0.9331565499,421.9599915,0.8732777238,421.9599915,0.2344336063,
