TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	125/04/09
TIME	11:41:01
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-570, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
1.00000
0.00001
FIRSTX	600.0000
LASTX	400.0000
NPOINTS	201
FIRSTY	0.11466
MAXY	0.31233
MINY	0.11437
600.0000	0.11466
599.0000	0.11437
598.0000	0.11473
597.0000	0.11451
596.0000	0.11501
595.0000	0.11493
594.0000	0.11548
593.0000	0.11535
592.0000	0.11522
591.0000	0.11507
590.0000	0.11489
589.0000	0.11576
588.0000	0.1153
587.0000	0.11639
586.0000	0.11596
585.0000	0.11739
584.0000	0.11741
583.0000	0.11619
582.0000	0.11635
581.0000	0.11742
580.0000	0.11727
579.0000	0.118
578.0000	0.1164
577.0000	0.11663
576.0000	0.11708
575.0000	0.11831
574.0000	0.11802
573.0000	0.11807
572.0000	0.11865
571.0000	0.11866
570.0000	0.11876
569.0000	0.12023
568.0000	0.12023
567.0000	0.12025
566.0000	0.12193
565.0000	0.12129
564.0000	0.1226
563.0000	0.12371
562.0000	0.12406
561.0000	0.12543
560.0000	0.12735
559.0000	0.12718
558.0000	0.1296
557.0000	0.13155
556.0000	0.13292
555.0000	0.13517
554.0000	0.13809
553.0000	0.14076
552.0000	0.14499
551.0000	0.14833
550.0000	0.15269
549.0000	0.15698
548.0000	0.16325
547.0000	0.16888
546.0000	0.17519
545.0000	0.1828
544.0000	0.19007
543.0000	0.19805
542.0000	0.20676
541.0000	0.21619
540.0000	0.2245
539.0000	0.23347
538.0000	0.24572
537.0000	0.25437
536.0000	0.26358
535.0000	0.27184
534.0000	0.28075
533.0000	0.28952
532.0000	0.29526
531.0000	0.30036
530.0000	0.30543
529.0000	0.30936
528.0000	0.31134
527.0000	0.31233
526.0000	0.3123
525.0000	0.31104
524.0000	0.30842
523.0000	0.30625
522.0000	0.30068
521.0000	0.29629
520.0000	0.29294
519.0000	0.28547
518.0000	0.27967
517.0000	0.27405
516.0000	0.26594
515.0000	0.25996
514.0000	0.2547
513.0000	0.24886
512.0000	0.24357
511.0000	0.23656
510.0000	0.2322
509.0000	0.22887
508.0000	0.22418
507.0000	0.2197
506.0000	0.21643
505.0000	0.21309
504.0000	0.21115
503.0000	0.20786
502.0000	0.20599
501.0000	0.20415
500.0000	0.20263
499.0000	0.20099
498.0000	0.20074
497.0000	0.19892
496.0000	0.19751
495.0000	0.19667
494.0000	0.19496
493.0000	0.19347
492.0000	0.19262
491.0000	0.19095
490.0000	0.1897
489.0000	0.18656
488.0000	0.18707
487.0000	0.18484
486.0000	0.18064
485.0000	0.17955
484.0000	0.17848
483.0000	0.17521
482.0000	0.17412
481.0000	0.17174
480.0000	0.1691
479.0000	0.16724
478.0000	0.16518
477.0000	0.16293
476.0000	0.16242
475.0000	0.1599
474.0000	0.15777
473.0000	0.15611
472.0000	0.15656
471.0000	0.15487
470.0000	0.15395
469.0000	0.15347
468.0000	0.15178
467.0000	0.1522
466.0000	0.15121
465.0000	0.14981
464.0000	0.15002
463.0000	0.14963
462.0000	0.14918
461.0000	0.14844
460.0000	0.14836
459.0000	0.14793
458.0000	0.14664
457.0000	0.14797
456.0000	0.148
455.0000	0.14707
454.0000	0.14665
453.0000	0.14653
452.0000	0.1471
451.0000	0.14554
450.0000	0.14625
449.0000	0.14629
448.0000	0.14538
447.0000	0.1463
446.0000	0.14639
445.0000	0.14567
444.0000	0.14656
443.0000	0.14508
442.0000	0.14564
441.0000	0.14472
440.0000	0.14718
439.0000	0.1476
438.0000	0.14561
437.0000	0.14676
436.0000	0.1477
435.0000	0.14643
434.0000	0.14567
433.0000	0.14787
432.0000	0.14909
431.0000	0.14814
430.0000	0.14788
429.0000	0.14888
428.0000	0.14943
427.0000	0.14907
426.0000	0.15093
425.0000	0.15049
424.0000	0.15187
423.0000	0.15385
422.0000	0.15243
421.0000	0.15256
420.0000	0.15409
419.0000	0.15409
418.0000	0.15352
417.0000	0.15412
416.0000	0.15438
415.0000	0.15495
414.0000	0.15548
413.0000	0.1551
412.0000	0.15707
411.0000	0.15602
410.0000	0.15795
409.0000	0.15874
408.0000	0.16013
407.0000	0.16128
406.0000	0.16073
405.0000	0.16257
404.0000	0.16187
403.0000	0.16389
402.0000	0.16397
401.0000	0.1646
400.0000	0.16494
