Wavelength,Absorbance
350.0,0.002274666666666668
349.0,-0.001425333333333334
348.0,0.001934666666666661
347.0,0.003394666666666671
346.0,0.0009646666666666623
345.0,0.0030146666666666655
344.0,0.005634666666666663
343.0,-0.0021753333333333347
342.0,0.0035546666666666574
341.0,-0.0007953333333333423
340.0,0.0016846666666666676
339.0,0.003924666666666667
338.0,0.0033646666666666686
337.0,0.0029146666666666696
336.0,0.003644666666666664
335.0,0.0028846666666666604
334.0,0.0025646666666666526
333.0,0.0027546666666666553
332.0,0.0034346666666666623
331.0,0.004304666666666665
330.0,0.0032646666666666588
329.0,0.0031046666666666722
328.0,0.004204666666666662
327.0,0.004314666666666661
326.0,0.00408466666666666
325.0,0.0028946666666666704
324.0,0.003864666666666669
323.0,0.00529466666666667
322.0,0.0041346666666666615
321.0,0.002854666666666665
320.0,0.004564666666666668
319.0,0.004154666666666654
318.0,0.004124666666666665
317.0,0.0041446666666666715
316.0,0.003944666666666659
315.0,0.005454666666666656
314.0,0.00510466666666666
313.0,0.005904666666666662
312.0,0.005554666666666659
311.0,0.00544466666666666
310.0,0.005634666666666663
309.0,0.005994666666666662
308.0,0.005244666666666654
307.0,0.00570466666666667
306.0,0.006084666666666662
305.0,0.005114666666666656
304.0,0.005814666666666662
303.0,0.007114666666666658
302.0,0.0075046666666666526
301.0,0.006894666666666667
300.0,0.007114666666666665
299.0,0.006874666666666661
298.0,0.007344666666666666
297.0,0.006574666666666666
296.0,0.008814666666666665
295.0,0.00757466666666666
294.0,0.009354666666666657
293.0,0.009484666666666662
292.0,0.009154666666666658
291.0,0.011254666666666663
290.0,0.010334666666666659
289.0,0.011344666666666656
288.0,0.011294666666666661
287.0,0.012324666666666664
286.0,0.013024666666666664
285.0,0.014724666666666657
284.0,0.01515466666666667
283.0,0.015624666666666662
282.0,0.016624666666666663
281.0,0.018144666666666656
280.0,0.017624666666666657
279.0,0.01856466666666666
278.0,0.018194666666666665
277.0,0.019054666666666657
276.0,0.020294666666666662
275.0,0.020404666666666668
274.0,0.020204666666666662
273.0,0.021014666666666654
272.0,0.021634666666666663
271.0,0.021504666666666672
270.0,0.022144666666666674
269.0,0.023344666666666666
268.0,0.022334666666666655
267.0,0.022624666666666668
266.0,0.023474666666666658
265.0,0.023084666666666656
264.0,0.023844666666666653
263.0,0.023744666666666664
262.0,0.02453466666666665
261.0,0.02448466666666667
260.0,0.025894666666666663
259.0,0.026874666666666658
258.0,0.028144666666666665
257.0,0.03000466666666665
256.0,0.03173466666666666
255.0,0.03721466666666666
254.0,0.040594666666666654
253.0,0.047404666666666664
252.0,0.05802466666666667
251.0,0.07117466666666665
250.0,0.08879466666666665
249.0,0.11003466666666666
248.0,0.14139466666666667
247.0,0.1798846666666667
246.0,0.22530466666666665
245.0,0.2787246666666666
244.0,0.34305466666666673
243.0,0.41227466666666673
242.0,0.4880446666666666
241.0,0.5645446666666667
240.0,0.6418846666666667
239.0,0.7176446666666667
238.0,0.7916546666666667
237.0,0.8577546666666667
236.0,0.9213346666666667
235.0,0.9740446666666668
234.0,1.0179446666666667
233.0,1.0554146666666666
232.0,1.0910846666666667
231.0,1.1180646666666665
230.0,1.1450346666666666
229.0,1.1779046666666666
228.0,1.2129246666666664
227.0,1.2553346666666667
226.0,1.3095546666666666
225.0,1.3713646666666666
224.0,1.4521046666666666
223.0,1.5413846666666664
222.0,1.6587346666666665
221.0,1.7753346666666665
220.0,1.9038646666666668
219.0,2.046184666666667
218.0,2.1662746666666663
217.0,2.2705446666666664
216.0,2.3100646666666664
215.0,2.3399546666666664
214.0,2.3314846666666664
213.0,2.2823646666666666
212.0,2.2591146666666666
211.0,2.221124666666667
210.0,2.1877046666666664
209.0,2.1234146666666662
208.0,2.0407846666666667
207.0,1.9541946666666665
206.0,1.8247246666666666
205.0,1.6711246666666666
204.0,1.4629646666666667
203.0,1.1751146666666665
202.0,0.8769646666666666
201.0,0.5702346666666664
200.0,0.33967466666666657
199.0,0.26169466666666663
198.0,0.2451346666666665
197.0,0.2459646666666664
196.0,0.20084466666666656
195.0,0.20721466666666655
194.0,0.1865146666666666
193.0,0.16010466666666656
192.0,0.1588546666666666
191.0,0.16176466666666678
190.0,0.12612466666666666
