TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	125/04/10
TIME	11:35:37
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-570, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
1.00000
0.00001
FIRSTX	350.0000
LASTX	190.0000
NPOINTS	161
FIRSTY	0.06295
MAXY	1.60099
MINY	0.06052
350.0000	0.06295
349.0000	0.06415
348.0000	0.06189
347.0000	0.06177
346.0000	0.06241
345.0000	0.06113
344.0000	0.06147
343.0000	0.06052
342.0000	0.06164
341.0000	0.06284
340.0000	0.0641
339.0000	0.06349
338.0000	0.06403
337.0000	0.06362
336.0000	0.06512
335.0000	0.06334
334.0000	0.06448
333.0000	0.06567
332.0000	0.06451
331.0000	0.06426
330.0000	0.06399
329.0000	0.06541
328.0000	0.06533
327.0000	0.06439
326.0000	0.0662
325.0000	0.06608
324.0000	0.06594
323.0000	0.06577
322.0000	0.06538
321.0000	0.0666
320.0000	0.06715
319.0000	0.06721
318.0000	0.06666
317.0000	0.06699
316.0000	0.06842
315.0000	0.06764
314.0000	0.06855
313.0000	0.06808
312.0000	0.06793
311.0000	0.0688
310.0000	0.0686
309.0000	0.06956
308.0000	0.069
307.0000	0.06924
306.0000	0.06985
305.0000	0.0702
304.0000	0.07103
303.0000	0.07067
302.0000	0.07174
301.0000	0.07106
300.0000	0.0717
299.0000	0.07323
298.0000	0.07377
297.0000	0.07375
296.0000	0.07468
295.0000	0.07552
294.0000	0.07582
293.0000	0.07725
292.0000	0.07643
291.0000	0.07891
290.0000	0.07718
289.0000	0.079
288.0000	0.08003
287.0000	0.07991
286.0000	0.08184
285.0000	0.08229
284.0000	0.08301
283.0000	0.08238
282.0000	0.08235
281.0000	0.08388
280.0000	0.08483
279.0000	0.08587
278.0000	0.08505
277.0000	0.08504
276.0000	0.08511
275.0000	0.08648
274.0000	0.08656
273.0000	0.08804
272.0000	0.08755
271.0000	0.08738
270.0000	0.09015
269.0000	0.08998
268.0000	0.08952
267.0000	0.09082
266.0000	0.08973
265.0000	0.09079
264.0000	0.09141
263.0000	0.09099
262.0000	0.09227
261.0000	0.09096
260.0000	0.0918
259.0000	0.09317
258.0000	0.09305
257.0000	0.09302
256.0000	0.09366
255.0000	0.09478
254.0000	0.09346
253.0000	0.09467
252.0000	0.09535
251.0000	0.09586
250.0000	0.09587
249.0000	0.09795
248.0000	0.09745
247.0000	0.09859
246.0000	0.09971
245.0000	0.09954
244.0000	0.10211
243.0000	0.10333
242.0000	0.1042
241.0000	0.10621
240.0000	0.10902
239.0000	0.11013
238.0000	0.11191
237.0000	0.1164
236.0000	0.11909
235.0000	0.12541
234.0000	0.1283
233.0000	0.13139
232.0000	0.13485
231.0000	0.13895
230.0000	0.14427
229.0000	0.15024
228.0000	0.1525
227.0000	0.15901
226.0000	0.16496
225.0000	0.16706
224.0000	0.17468
223.0000	0.18026
222.0000	0.18364
221.0000	0.19281
220.0000	0.19821
219.0000	0.20489
218.0000	0.21092
217.0000	0.22271
216.0000	0.23164
215.0000	0.24057
214.0000	0.24694
213.0000	0.26314
212.0000	0.28033
211.0000	0.29901
210.0000	0.32109
209.0000	0.34975
208.0000	0.38894
207.0000	0.44023
206.0000	0.51101
205.0000	0.6119
204.0000	0.749
203.0000	0.92081
202.0000	1.15184
201.0000	1.39102
200.0000	1.5599
199.0000	1.60099
198.0000	1.56147
197.0000	1.52238
196.0000	1.4339
195.0000	1.35684
194.0000	1.2674
193.0000	1.12688
192.0000	0.98932
191.0000	0.8623
190.0000	0.69363
