TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	125/04/10
TIME	11:22:25
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-570, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
1.00000
0.00001
FIRSTX	350.0000
LASTX	190.0000
NPOINTS	161
FIRSTY	0.04882
MAXY	2.47313
MINY	0.04685
350.0000	0.04882
349.0000	0.04924
348.0000	0.04685
347.0000	0.04962
346.0000	0.04852
345.0000	0.04944
344.0000	0.05005
343.0000	0.04929
342.0000	0.04698
341.0000	0.05128
340.0000	0.05047
339.0000	0.05137
338.0000	0.05009
337.0000	0.04993
336.0000	0.04975
335.0000	0.04937
334.0000	0.04974
333.0000	0.05062
332.0000	0.05067
331.0000	0.05022
330.0000	0.04995
329.0000	0.05011
328.0000	0.05189
327.0000	0.05014
326.0000	0.05035
325.0000	0.05083
324.0000	0.05122
323.0000	0.05062
322.0000	0.0502
321.0000	0.051
320.0000	0.05139
319.0000	0.05267
318.0000	0.0509
317.0000	0.05051
316.0000	0.05242
315.0000	0.05185
314.0000	0.05201
313.0000	0.05239
312.0000	0.05208
311.0000	0.05266
310.0000	0.05214
309.0000	0.05374
308.0000	0.05264
307.0000	0.05262
306.0000	0.05244
305.0000	0.05362
304.0000	0.05353
303.0000	0.05393
302.0000	0.05466
301.0000	0.05345
300.0000	0.05547
299.0000	0.05583
298.0000	0.05514
297.0000	0.05505
296.0000	0.05601
295.0000	0.05587
294.0000	0.0577
293.0000	0.05981
292.0000	0.05783
291.0000	0.05994
290.0000	0.05905
289.0000	0.06063
288.0000	0.06109
287.0000	0.06058
286.0000	0.06246
285.0000	0.06323
284.0000	0.06409
283.0000	0.06491
282.0000	0.06414
281.0000	0.06595
280.0000	0.06654
279.0000	0.06831
278.0000	0.06786
277.0000	0.06837
276.0000	0.06914
275.0000	0.07087
274.0000	0.06979
273.0000	0.07075
272.0000	0.0712
271.0000	0.072
270.0000	0.07293
269.0000	0.07356
268.0000	0.07354
267.0000	0.07476
266.0000	0.07408
265.0000	0.07427
264.0000	0.07509
263.0000	0.07534
262.0000	0.07607
261.0000	0.0757
260.0000	0.07742
259.0000	0.07892
258.0000	0.07929
257.0000	0.08264
256.0000	0.0861
255.0000	0.08939
254.0000	0.09554
253.0000	0.10343
252.0000	0.11315
251.0000	0.12926
250.0000	0.14826
249.0000	0.17225
248.0000	0.20631
247.0000	0.24586
246.0000	0.29551
245.0000	0.35301
244.0000	0.41805
243.0000	0.49234
242.0000	0.57062
241.0000	0.65151
240.0000	0.73468
239.0000	0.81529
238.0000	0.88889
237.0000	0.9625
236.0000	1.02477
235.0000	1.08127
234.0000	1.12861
233.0000	1.16731
232.0000	1.19714
231.0000	1.23149
230.0000	1.2618
229.0000	1.29027
228.0000	1.32809
227.0000	1.37545
226.0000	1.4287
225.0000	1.49922
224.0000	1.58078
223.0000	1.67998
222.0000	1.79942
221.0000	1.9115
220.0000	2.05553
219.0000	2.18649
218.0000	2.29783
217.0000	2.4006
216.0000	2.45413
215.0000	2.47313
214.0000	2.45275
213.0000	2.44421
212.0000	2.40518
211.0000	2.35939
210.0000	2.36516
209.0000	2.30568
208.0000	2.2717
207.0000	2.23845
206.0000	2.1993
205.0000	2.13408
204.0000	2.07789
203.0000	2.046
202.0000	2.00868
201.0000	1.93207
200.0000	1.88777
199.0000	1.85163
198.0000	1.77388
197.0000	1.70358
196.0000	1.60398
195.0000	1.51153
194.0000	1.41133
193.0000	1.28087
192.0000	1.12948
191.0000	1.01139
190.0000	0.84511
