TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	125/04/10
TIME	11:40:20
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-570, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
1.00000
0.00001
FIRSTX	350.0000
LASTX	190.0000
NPOINTS	161
FIRSTY	0.06451
MAXY	2.37350
MINY	0.06320
350.0000	0.06451
349.0000	0.06777
348.0000	0.06444
347.0000	0.0632
346.0000	0.06654
345.0000	0.06372
344.0000	0.06687
343.0000	0.06399
342.0000	0.06472
341.0000	0.06527
340.0000	0.06696
339.0000	0.06724
338.0000	0.06749
337.0000	0.06667
336.0000	0.06728
335.0000	0.06736
334.0000	0.06814
333.0000	0.06907
332.0000	0.06901
331.0000	0.06886
330.0000	0.06833
329.0000	0.06815
328.0000	0.06922
327.0000	0.06856
326.0000	0.07038
325.0000	0.06945
324.0000	0.07069
323.0000	0.06938
322.0000	0.06901
321.0000	0.0708
320.0000	0.06984
319.0000	0.07137
318.0000	0.07014
317.0000	0.07145
316.0000	0.07096
315.0000	0.07072
314.0000	0.07104
313.0000	0.07233
312.0000	0.07156
311.0000	0.07239
310.0000	0.07373
309.0000	0.07333
308.0000	0.07291
307.0000	0.07319
306.0000	0.07361
305.0000	0.07439
304.0000	0.07434
303.0000	0.07469
302.0000	0.07511
301.0000	0.07549
300.0000	0.0755
299.0000	0.07637
298.0000	0.07702
297.0000	0.07699
296.0000	0.07815
295.0000	0.07854
294.0000	0.07926
293.0000	0.08098
292.0000	0.07948
291.0000	0.08237
290.0000	0.0807
289.0000	0.08241
288.0000	0.08375
287.0000	0.08454
286.0000	0.08608
285.0000	0.08624
284.0000	0.08691
283.0000	0.08819
282.0000	0.08699
281.0000	0.08925
280.0000	0.08861
279.0000	0.08946
278.0000	0.09004
277.0000	0.09102
276.0000	0.09132
275.0000	0.09269
274.0000	0.09263
273.0000	0.09308
272.0000	0.09345
271.0000	0.09464
270.0000	0.09612
269.0000	0.09596
268.0000	0.09646
267.0000	0.09727
266.0000	0.09654
265.0000	0.09694
264.0000	0.09748
263.0000	0.09726
262.0000	0.09973
261.0000	0.09903
260.0000	0.1001
259.0000	0.10056
258.0000	0.10104
257.0000	0.10298
256.0000	0.10505
255.0000	0.10668
254.0000	0.11023
253.0000	0.11434
252.0000	0.12049
251.0000	0.12919
250.0000	0.13841
249.0000	0.1536
248.0000	0.17083
247.0000	0.19434
246.0000	0.22287
245.0000	0.25416
244.0000	0.2951
243.0000	0.33832
242.0000	0.38415
241.0000	0.43492
240.0000	0.48755
239.0000	0.53946
238.0000	0.58877
237.0000	0.63883
236.0000	0.67992
235.0000	0.72292
234.0000	0.75539
233.0000	0.78517
232.0000	0.81248
231.0000	0.83613
230.0000	0.8607
229.0000	0.88588
228.0000	0.9121
227.0000	0.94006
226.0000	0.98075
225.0000	1.02507
224.0000	1.08999
223.0000	1.15481
222.0000	1.23422
221.0000	1.32831
220.0000	1.44218
219.0000	1.57187
218.0000	1.7146
217.0000	1.88132
216.0000	2.05266
215.0000	2.21199
214.0000	2.3295
213.0000	2.3735
212.0000	2.37272
211.0000	2.33993
210.0000	2.31647
209.0000	2.30028
208.0000	2.26028
207.0000	2.20979
206.0000	2.18095
205.0000	2.11644
204.0000	2.07827
203.0000	2.02562
202.0000	1.99354
201.0000	1.92982
200.0000	1.89983
199.0000	1.84452
198.0000	1.77671
197.0000	1.6989
196.0000	1.61609
195.0000	1.49694
194.0000	1.41471
193.0000	1.26669
192.0000	1.12633
191.0000	1.00142
190.0000	0.8249
