TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	125/04/10
TIME	11:38:00
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-570, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
1.00000
0.00001
FIRSTX	350.0000
LASTX	190.0000
NPOINTS	161
FIRSTY	0.07175
MAXY	2.23190
MINY	0.06837
350.0000	0.07175
349.0000	0.0724
348.0000	0.07248
347.0000	0.07177
346.0000	0.07117
345.0000	0.0703
344.0000	0.07234
343.0000	0.06837
342.0000	0.07361
341.0000	0.06941
340.0000	0.0734
339.0000	0.07428
338.0000	0.0745
337.0000	0.0741
336.0000	0.07442
335.0000	0.07359
334.0000	0.07403
333.0000	0.07525
332.0000	0.07468
331.0000	0.07487
330.0000	0.07597
329.0000	0.07569
328.0000	0.07651
327.0000	0.07549
326.0000	0.07579
325.0000	0.07551
324.0000	0.07623
323.0000	0.07599
322.0000	0.07584
321.0000	0.07665
320.0000	0.07727
319.0000	0.0775
318.0000	0.07671
317.0000	0.07799
316.0000	0.07825
315.0000	0.07859
314.0000	0.07896
313.0000	0.07869
312.0000	0.07854
311.0000	0.07973
310.0000	0.07908
309.0000	0.08005
308.0000	0.07945
307.0000	0.07981
306.0000	0.07922
305.0000	0.08008
304.0000	0.08091
303.0000	0.08203
302.0000	0.08289
301.0000	0.08221
300.0000	0.08195
299.0000	0.08316
298.0000	0.08413
297.0000	0.08393
296.0000	0.08476
295.0000	0.0848
294.0000	0.08744
293.0000	0.08777
292.0000	0.08763
291.0000	0.08851
290.0000	0.08854
289.0000	0.08985
288.0000	0.09084
287.0000	0.09061
286.0000	0.09288
285.0000	0.09365
284.0000	0.09465
283.0000	0.09529
282.0000	0.09405
281.0000	0.09619
280.0000	0.09593
279.0000	0.09684
278.0000	0.09705
277.0000	0.09746
276.0000	0.0974
275.0000	0.09973
274.0000	0.09975
273.0000	0.10039
272.0000	0.10074
271.0000	0.10056
270.0000	0.10218
269.0000	0.10302
268.0000	0.10194
267.0000	0.10461
266.0000	0.10444
265.0000	0.10374
264.0000	0.10427
263.0000	0.104
262.0000	0.10498
261.0000	0.1052
260.0000	0.10653
259.0000	0.10608
258.0000	0.10705
257.0000	0.10728
256.0000	0.10916
255.0000	0.10982
254.0000	0.11232
253.0000	0.1147
252.0000	0.11693
251.0000	0.12244
250.0000	0.1275
249.0000	0.13293
248.0000	0.14148
247.0000	0.15225
246.0000	0.16695
245.0000	0.18173
244.0000	0.20171
243.0000	0.22351
242.0000	0.24737
241.0000	0.27256
240.0000	0.2985
239.0000	0.3269
238.0000	0.35323
237.0000	0.38297
236.0000	0.4057
235.0000	0.43188
234.0000	0.45055
233.0000	0.47068
232.0000	0.48809
231.0000	0.50394
230.0000	0.51938
229.0000	0.53668
228.0000	0.55114
227.0000	0.57108
226.0000	0.59445
225.0000	0.61767
224.0000	0.65488
223.0000	0.69109
222.0000	0.73538
221.0000	0.78921
220.0000	0.85117
219.0000	0.92295
218.0000	1.00933
217.0000	1.12115
216.0000	1.25087
215.0000	1.4133
214.0000	1.60951
213.0000	1.84427
212.0000	2.06502
211.0000	2.19935
210.0000	2.2319
209.0000	2.21276
208.0000	2.18984
207.0000	2.1524
206.0000	2.14493
205.0000	2.09259
204.0000	2.03896
203.0000	2.01695
202.0000	1.95663
201.0000	1.8997
200.0000	1.85275
199.0000	1.79332
198.0000	1.72735
197.0000	1.65254
196.0000	1.56119
195.0000	1.48368
194.0000	1.38583
193.0000	1.2614
192.0000	1.11315
191.0000	0.95541
190.0000	0.79544
