TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	125/04/10
TIME	11:18:12
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-570, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
1.00000
0.00001
FIRSTX	350.0000
LASTX	190.0000
NPOINTS	161
FIRSTY	0.04999
MAXY	2.39472
MINY	0.04814
350.0000	0.04999
349.0000	0.05141
348.0000	0.04889
347.0000	0.05118
346.0000	0.05175
345.0000	0.05007
344.0000	0.05005
343.0000	0.04814
342.0000	0.04862
341.0000	0.05158
340.0000	0.05272
339.0000	0.05309
338.0000	0.0532
337.0000	0.05346
336.0000	0.05271
335.0000	0.05185
334.0000	0.05418
333.0000	0.05482
332.0000	0.05434
331.0000	0.05329
330.0000	0.05335
329.0000	0.05324
328.0000	0.05422
327.0000	0.05415
326.0000	0.05452
325.0000	0.05436
324.0000	0.05507
323.0000	0.05528
322.0000	0.0544
321.0000	0.05509
320.0000	0.05571
319.0000	0.05663
318.0000	0.05442
317.0000	0.05616
316.0000	0.05671
315.0000	0.05595
314.0000	0.05555
313.0000	0.05636
312.0000	0.05556
311.0000	0.0555
310.0000	0.05654
309.0000	0.05678
308.0000	0.05678
307.0000	0.05633
306.0000	0.05685
305.0000	0.05659
304.0000	0.05776
303.0000	0.05756
302.0000	0.05875
301.0000	0.05836
300.0000	0.05895
299.0000	0.05858
298.0000	0.05995
297.0000	0.05896
296.0000	0.06057
295.0000	0.06039
294.0000	0.06087
293.0000	0.0622
292.0000	0.06237
291.0000	0.06419
290.0000	0.06245
289.0000	0.0641
288.0000	0.06463
287.0000	0.06475
286.0000	0.06684
285.0000	0.06662
284.0000	0.06678
283.0000	0.06827
282.0000	0.06816
281.0000	0.0687
280.0000	0.06922
279.0000	0.07004
278.0000	0.0703
277.0000	0.07077
276.0000	0.07106
275.0000	0.07295
274.0000	0.07166
273.0000	0.07241
272.0000	0.07319
271.0000	0.07305
270.0000	0.07502
269.0000	0.07545
268.0000	0.07563
267.0000	0.07537
266.0000	0.0756
265.0000	0.07619
264.0000	0.0756
263.0000	0.07641
262.0000	0.07702
261.0000	0.0767
260.0000	0.07876
259.0000	0.07847
258.0000	0.07908
257.0000	0.08138
256.0000	0.08383
255.0000	0.08479
254.0000	0.08817
253.0000	0.09355
252.0000	0.09931
251.0000	0.10815
250.0000	0.11826
249.0000	0.13389
248.0000	0.15229
247.0000	0.17734
246.0000	0.2069
245.0000	0.24058
244.0000	0.28314
243.0000	0.32774
242.0000	0.37748
241.0000	0.43041
240.0000	0.4842
239.0000	0.53787
238.0000	0.59202
237.0000	0.64014
236.0000	0.68496
235.0000	0.72813
234.0000	0.76276
233.0000	0.79426
232.0000	0.81963
231.0000	0.84306
230.0000	0.86664
229.0000	0.89115
228.0000	0.91892
227.0000	0.95206
226.0000	0.99358
225.0000	1.03775
224.0000	1.09944
223.0000	1.16688
222.0000	1.24935
221.0000	1.3524
220.0000	1.4672
219.0000	1.5929
218.0000	1.74649
217.0000	1.92442
216.0000	2.0945
215.0000	2.23667
214.0000	2.33792
213.0000	2.39472
212.0000	2.34683
211.0000	2.34898
210.0000	2.31908
209.0000	2.28494
208.0000	2.23329
207.0000	2.19676
206.0000	2.16231
205.0000	2.103
204.0000	2.08372
203.0000	2.02975
202.0000	1.9794
201.0000	1.92613
200.0000	1.87864
199.0000	1.80825
198.0000	1.74384
197.0000	1.66796
196.0000	1.59919
195.0000	1.48783
194.0000	1.36131
193.0000	1.27257
192.0000	1.13686
191.0000	0.99741
190.0000	0.82509
