TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	125/04/10
TIME	11:47:51
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-570, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
1.00000
0.00001
FIRSTX	350.0000
LASTX	190.0000
NPOINTS	161
FIRSTY	0.09351
MAXY	2.63990
MINY	0.09327
350.0000	0.09351
349.0000	0.09645
348.0000	0.0954
347.0000	0.09343
346.0000	0.09753
345.0000	0.09397
344.0000	0.09487
343.0000	0.0939
342.0000	0.09327
341.0000	0.09582
340.0000	0.09901
339.0000	0.10028
338.0000	0.09968
337.0000	0.10078
336.0000	0.10001
335.0000	0.09973
334.0000	0.10222
333.0000	0.10249
332.0000	0.10184
331.0000	0.10168
330.0000	0.10132
329.0000	0.10131
328.0000	0.10227
327.0000	0.1015
326.0000	0.10236
325.0000	0.10332
324.0000	0.10333
323.0000	0.10277
322.0000	0.10291
321.0000	0.10408
320.0000	0.10463
319.0000	0.10441
318.0000	0.10409
317.0000	0.10457
316.0000	0.1051
315.0000	0.10509
314.0000	0.10608
313.0000	0.10528
312.0000	0.1056
311.0000	0.10714
310.0000	0.1074
309.0000	0.10861
308.0000	0.10761
307.0000	0.10815
306.0000	0.10761
305.0000	0.10882
304.0000	0.10905
303.0000	0.11081
302.0000	0.11151
301.0000	0.111
300.0000	0.11191
299.0000	0.11112
298.0000	0.11288
297.0000	0.11276
296.0000	0.11487
295.0000	0.11462
294.0000	0.11728
293.0000	0.11745
292.0000	0.11769
291.0000	0.11887
290.0000	0.11962
289.0000	0.12166
288.0000	0.1223
287.0000	0.12335
286.0000	0.1259
285.0000	0.12732
284.0000	0.12916
283.0000	0.13048
282.0000	0.13001
281.0000	0.13296
280.0000	0.1334
279.0000	0.13496
278.0000	0.1357
277.0000	0.13735
276.0000	0.13839
275.0000	0.14006
274.0000	0.14002
273.0000	0.14164
272.0000	0.14194
271.0000	0.14254
270.0000	0.14458
269.0000	0.14584
268.0000	0.14505
267.0000	0.14692
266.0000	0.14606
265.0000	0.1478
264.0000	0.14914
263.0000	0.15017
262.0000	0.15157
261.0000	0.15144
260.0000	0.1539
259.0000	0.15765
258.0000	0.15914
257.0000	0.16338
256.0000	0.17141
255.0000	0.17894
254.0000	0.18957
253.0000	0.20744
252.0000	0.22857
251.0000	0.25989
250.0000	0.29901
249.0000	0.35147
248.0000	0.41458
247.0000	0.49236
246.0000	0.58629
245.0000	0.6927
244.0000	0.81267
243.0000	0.94292
242.0000	1.07569
241.0000	1.21005
240.0000	1.34104
239.0000	1.46476
238.0000	1.57494
237.0000	1.67551
236.0000	1.75747
235.0000	1.82167
234.0000	1.88477
233.0000	1.92427
232.0000	1.95654
231.0000	1.99194
230.0000	2.02144
229.0000	2.06502
228.0000	2.10011
227.0000	2.15596
226.0000	2.22665
225.0000	2.30061
224.0000	2.37713
223.0000	2.46224
222.0000	2.54848
221.0000	2.60208
220.0000	2.62761
219.0000	2.63372
218.0000	2.6399
217.0000	2.60934
216.0000	2.61148
215.0000	2.58586
214.0000	2.54125
213.0000	2.51477
212.0000	2.52184
211.0000	2.47358
210.0000	2.44292
209.0000	2.3942
208.0000	2.34377
207.0000	2.29355
206.0000	2.28869
205.0000	2.23023
204.0000	2.17181
203.0000	2.14227
202.0000	2.0725
201.0000	2.02709
200.0000	1.95098
199.0000	1.90466
198.0000	1.82545
197.0000	1.77065
196.0000	1.69294
195.0000	1.57537
194.0000	1.48181
193.0000	1.35401
192.0000	1.20769
191.0000	1.08038
190.0000	0.91686
