TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	125/04/10
TIME	11:31:59
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-570, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
1.00000
0.00001
FIRSTX	350.0000
LASTX	190.0000
NPOINTS	161
FIRSTY	0.05543
MAXY	2.60958
MINY	0.05478
350.0000	0.05543
349.0000	0.05723
348.0000	0.05556
347.0000	0.05603
346.0000	0.05602
345.0000	0.05713
344.0000	0.0578
343.0000	0.05751
342.0000	0.05478
341.0000	0.05879
340.0000	0.05663
339.0000	0.0588
338.0000	0.0573
337.0000	0.05873
336.0000	0.05831
335.0000	0.05756
334.0000	0.059
333.0000	0.06062
332.0000	0.05918
331.0000	0.05923
330.0000	0.05894
329.0000	0.0597
328.0000	0.05958
327.0000	0.06007
326.0000	0.05984
325.0000	0.06026
324.0000	0.06065
323.0000	0.0604
322.0000	0.05969
321.0000	0.0606
320.0000	0.06192
319.0000	0.06188
318.0000	0.06063
317.0000	0.06189
316.0000	0.06278
315.0000	0.06253
314.0000	0.06288
313.0000	0.06316
312.0000	0.06318
311.0000	0.06332
310.0000	0.0635
309.0000	0.06485
308.0000	0.06425
307.0000	0.06386
306.0000	0.06356
305.0000	0.06518
304.0000	0.0652
303.0000	0.06649
302.0000	0.0665
301.0000	0.06596
300.0000	0.06734
299.0000	0.06767
298.0000	0.06842
297.0000	0.0688
296.0000	0.06995
295.0000	0.07013
294.0000	0.07183
293.0000	0.0735
292.0000	0.07362
291.0000	0.07445
290.0000	0.07421
289.0000	0.07637
288.0000	0.07701
287.0000	0.07838
286.0000	0.07992
285.0000	0.08127
284.0000	0.0818
283.0000	0.08332
282.0000	0.08515
281.0000	0.08638
280.0000	0.08762
279.0000	0.08903
278.0000	0.09006
277.0000	0.09156
276.0000	0.09068
275.0000	0.09348
274.0000	0.0926
273.0000	0.09468
272.0000	0.09551
271.0000	0.0959
270.0000	0.09679
269.0000	0.09792
268.0000	0.09786
267.0000	0.10055
266.0000	0.10035
265.0000	0.10034
264.0000	0.10287
263.0000	0.10231
262.0000	0.10333
261.0000	0.10389
260.0000	0.10834
259.0000	0.1098
258.0000	0.1129
257.0000	0.11834
256.0000	0.12646
255.0000	0.13355
254.0000	0.14783
253.0000	0.16561
252.0000	0.19209
251.0000	0.22483
250.0000	0.26866
249.0000	0.32574
248.0000	0.39647
247.0000	0.48159
246.0000	0.58446
245.0000	0.69939
244.0000	0.83131
243.0000	0.9664
242.0000	1.1084
241.0000	1.25201
240.0000	1.389
239.0000	1.52204
238.0000	1.63248
237.0000	1.73289
236.0000	1.81543
235.0000	1.89225
234.0000	1.93487
233.0000	1.98166
232.0000	2.01144
231.0000	2.04321
230.0000	2.06257
229.0000	2.11079
228.0000	2.14391
227.0000	2.20021
226.0000	2.26518
225.0000	2.34156
224.0000	2.40605
223.0000	2.48053
222.0000	2.54553
221.0000	2.60577
220.0000	2.59483
219.0000	2.60958
218.0000	2.59752
217.0000	2.58539
216.0000	2.56653
215.0000	2.54123
214.0000	2.49034
213.0000	2.4913
212.0000	2.4596
211.0000	2.44485
210.0000	2.3791
209.0000	2.33787
208.0000	2.32003
207.0000	2.26006
206.0000	2.22729
205.0000	2.20025
204.0000	2.12918
203.0000	2.06994
202.0000	2.0151
201.0000	1.98659
200.0000	1.93507
199.0000	1.87213
198.0000	1.80279
197.0000	1.71864
196.0000	1.6659
195.0000	1.54325
194.0000	1.43714
193.0000	1.31555
192.0000	1.1606
191.0000	1.04653
190.0000	0.84185
