Wavelength,Absorbance
350.0,0.001841666666666665
349.0,0.0010916666666666575
348.0,0.0031416666666666607
347.0,0.0018916666666666596
346.0,0.0006216666666666593
345.0,0.002161666666666652
344.0,0.0028916666666666535
343.0,-0.000538333333333342
342.0,0.003181666666666659
341.0,0.0015316666666666534
340.0,0.0013316666666666616
339.0,0.0019916666666666624
338.0,0.002941666666666662
337.0,0.0021116666666666575
336.0,0.004451666666666652
335.0,0.0033216666666666533
334.0,0.0028816666666666504
333.0,0.002831666666666663
332.0,0.0032616666666666558
331.0,0.0031316666666666576
330.0,0.0031316666666666645
329.0,0.003991666666666657
328.0,0.0034816666666666607
327.0,0.0035616666666666574
326.0,0.005301666666666656
325.0,0.0040216666666666595
324.0,0.003741666666666657
323.0,0.004821666666666655
322.0,0.003641666666666654
321.0,0.004101666666666663
320.0,0.005221666666666659
319.0,0.004231666666666661
318.0,0.003851666666666656
317.0,0.004641666666666655
316.0,0.005551666666666656
315.0,0.005281666666666664
314.0,0.0063816666666666605
313.0,0.005151666666666659
312.0,0.006281666666666665
311.0,0.00579166666666666
310.0,0.005511666666666651
309.0,0.006101666666666658
308.0,0.005321666666666662
307.0,0.006121666666666657
306.0,0.007701666666666655
305.0,0.0060416666666666535
304.0,0.006331666666666652
303.0,0.007071666666666657
302.0,0.007241666666666653
301.0,0.007441666666666659
300.0,0.006971666666666661
299.0,0.008251666666666664
298.0,0.00742166666666666
297.0,0.008531666666666653
296.0,0.009331666666666655
295.0,0.00971166666666666
294.0,0.009811666666666656
293.0,0.010781666666666655
292.0,0.010111666666666658
291.0,0.011981666666666654
290.0,0.01193166666666666
289.0,0.012221666666666658
288.0,0.01322166666666666
287.0,0.01378166666666665
286.0,0.013781666666666657
285.0,0.014701666666666661
284.0,0.014701666666666661
283.0,0.013981666666666656
282.0,0.015321666666666664
281.0,0.016281666666666653
280.0,0.01624166666666666
279.0,0.01755166666666666
278.0,0.01565166666666666
277.0,0.015661666666666664
276.0,0.016881666666666663
275.0,0.01730166666666666
274.0,0.016911666666666658
273.0,0.018091666666666645
272.0,0.018331666666666663
271.0,0.017151666666666662
270.0,0.018991666666666657
269.0,0.018941666666666662
268.0,0.018631666666666657
267.0,0.01862166666666666
266.0,0.017971666666666664
265.0,0.019371666666666648
264.0,0.01952166666666666
263.0,0.01873166666666666
262.0,0.019421666666666657
261.0,0.018651666666666664
260.0,0.01855166666666666
259.0,0.01984166666666666
258.0,0.020071666666666654
257.0,0.020421666666666657
256.0,0.019851666666666656
255.0,0.021891666666666657
254.0,0.018751666666666653
253.0,0.019441666666666663
252.0,0.01928166666666667
251.0,0.01902166666666666
250.0,0.01947166666666665
249.0,0.019801666666666648
248.0,0.019851666666666656
247.0,0.02045166666666666
246.0,0.020841666666666647
245.0,0.01964166666666667
244.0,0.02257166666666667
243.0,0.023081666666666667
242.0,0.02356166666666666
241.0,0.02525166666666666
240.0,0.02551166666666667
239.0,0.027131666666666665
238.0,0.028451666666666653
237.0,0.03134166666666666
236.0,0.035151666666666664
235.0,0.03816166666666665
234.0,0.04089166666666666
233.0,0.04328166666666666
232.0,0.04597166666666666
231.0,0.050031666666666655
230.0,0.05440166666666667
229.0,0.05762166666666667
228.0,0.06042166666666665
227.0,0.06523166666666667
226.0,0.06838166666666666
225.0,0.06974166666666665
224.0,0.07360166666666666
223.0,0.07686166666666666
222.0,0.08102166666666666
221.0,0.08634166666666668
220.0,0.08816166666666664
219.0,0.09309166666666666
218.0,0.09811166666666664
217.0,0.10281166666666666
216.0,0.10782166666666666
215.0,0.11442166666666664
214.0,0.11502166666666663
213.0,0.12287166666666664
212.0,0.12681166666666666
211.0,0.13521166666666662
210.0,0.13738166666666662
209.0,0.14394166666666663
208.0,0.14650166666666664
207.0,0.14558166666666666
206.0,0.13717166666666658
205.0,0.12094166666666667
204.0,0.09834166666666666
203.0,0.053611666666666724
202.0,0.005261666666666498
201.0,-0.017828333333333557
200.0,-0.00518833333333335
199.0,0.022611666666666475
198.0,0.0328516666666665
197.0,0.04401166666666656
196.0,0.007431666666666503
195.0,0.027391666666666703
194.0,0.008041666666666725
193.0,0.007441666666666569
192.0,0.01706166666666664
191.0,0.003541666666666665
190.0,-0.018418333333333314
