Distance_(microns),Gray_Value
0.00000,0.000
0.00425,124.709
0.00850,142.467
0.01275,3.275
0.01700,70.904
0.02125,308.244
0.02550,189.344
0.02975,8.757
0.03400,0.000
0.03825,39.740
0.04250,168.590
0.04675,16.132
0.05100,69.413
0.05525,134.659
0.05950,180.307
0.06375,19.143
0.06800,119.785
0.07225,134.927
0.07650,237.969
0.08075,280.205
0.08500,97.464
0.08925,200.855
0.09350,159.499
0.09775,120.501
0.10201,242.713
0.10626,59.486
0.11051,45.371
0.11476,244.900
0.11901,173.655
0.12326,92.003
0.12751,58.780
0.13176,7.233
0.13601,0.000
0.14026,1.100
0.14451,211.884
0.14876,257.807
0.15301,166.864
0.15726,93.653
0.16151,63.021
0.16576,158.199
0.17001,141.660
0.17426,47.419
0.17851,23.840
0.18276,120.429
0.18701,125.568
0.19126,165.924
0.19551,162.166
0.19976,98.903
0.20401,92.553
0.20826,323.199
0.21251,547.820
0.21676,255.050
0.22101,131.060
0.22526,122.634
0.22951,85.145
0.23376,162.557
0.23801,116.144
0.24226,239.088
0.24651,191.719
0.25076,217.099
0.25501,440.285
0.25926,374.192
0.26351,201.066
0.26776,91.436
0.27201,232.723
0.27626,281.005
0.28051,142.933
0.28476,239.151
0.28901,335.931
0.29326,248.864
0.29752,236.336
0.30177,286.698
0.30602,140.580
0.31027,128.001
0.31452,219.987
0.31877,146.325
0.32302,189.074
0.32727,222.204
0.33152,162.238
0.33577,103.944
0.34002,289.314
0.34427,316.882
0.34852,91.704
0.35277,117.559
0.35702,298.098
0.36127,222.730
0.36552,241.963
0.36977,447.932
0.37402,406.357
0.37827,246.782
0.38252,322.059
0.38677,451.797
0.39102,32.498
0.39527,94.965
0.39952,160.394
0.40377,239.170
0.40802,360.108
0.41227,450.121
0.41652,252.910
0.42077,168.032
0.42502,305.560
0.42927,278.954
0.43352,126.438
0.43777,245.764
0.44202,143.028
0.44627,307.732
0.45052,498.634
0.45477,160.905
0.45902,140.392
0.46327,32.998
0.46752,165.652
0.47177,237.118
0.47602,212.552
0.48027,67.707
0.48452,275.592
0.48877,143.800
0.49303,175.235
0.49728,232.361
0.50153,499.838
0.50578,543.451
0.51003,278.702
0.51428,112.190
0.51853,298.333
0.52278,310.411
0.52703,448.516
0.53128,395.039
0.53553,482.339
0.53978,428.778
0.54403,289.631
0.54828,391.547
0.55253,395.615
0.55678,430.000
0.56103,430.401
0.56528,395.602
0.56953,199.928
0.57378,491.114
0.57803,570.875
0.58228,509.717
0.58653,471.626
0.59078,561.594
0.59503,676.812
0.59928,1153.426
0.60353,670.115
0.60778,463.366
0.61203,382.120
0.61628,656.243
0.62053,919.353
0.62478,481.090
0.62903,368.363
0.63328,656.025
0.63753,504.029
0.64178,439.666
0.64603,791.069
0.65028,546.459
0.65453,254.035
0.65878,413.186
0.66303,783.453
0.66728,1152.879
0.67153,1239.088
0.67578,472.048
0.68003,560.939
0.68428,656.708
0.68854,330.466
0.69279,671.409
0.69704,960.444
0.70129,599.829
0.70554,642.462
0.70979,577.447
0.71404,888.696
0.71829,986.297
0.72254,761.060
0.72679,701.314
0.73104,325.723
0.73529,550.105
0.73954,607.960
0.74379,847.317
0.74804,1027.724
0.75229,709.452
0.75654,616.222
0.76079,580.763
0.76504,479.666
0.76929,661.630
0.77354,559.068
0.77779,312.879
0.78204,299.511
0.78629,522.398
0.79054,495.440
0.79479,452.738
0.79904,254.534
0.80329,98.433
0.80754,438.489
0.81179,408.712
0.81604,284.561
0.82029,368.870
0.82454,253.950
0.82879,65.286
0.83304,212.077
0.83729,452.060
0.84154,359.738
0.84579,253.904
0.85004,161.441
0.85429,0.000
0.85854,43.997
0.86279,242.786
0.86704,433.941
0.87129,425.234
0.87554,393.860
0.87980,259.948
0.88405,162.057
0.88830,326.794
0.89255,326.426
0.89680,179.062
0.90105,286.659
0.90530,232.511
0.90955,286.158
0.91380,357.812
0.91805,138.851
0.92230,190.281
0.92655,166.924
0.93080,178.360
0.93505,188.239
0.93930,134.303
0.94355,352.133
0.94780,241.925
0.95205,187.427
0.95630,165.654
0.96055,194.386
0.96480,218.199
0.96905,191.439
0.97330,77.502
0.97755,229.306
0.98180,37.848
0.98605,74.321
0.99030,66.091
0.99455,242.641
0.99880,248.083
1.00305,349.640
1.00730,60.954
1.01155,228.139
1.01580,27.290
1.02005,76.340
1.02430,316.791
1.02855,526.751
1.03280,221.670
1.03705,158.859
1.04130,260.164
1.04555,160.466
1.04980,294.220
1.05405,285.973
1.05830,165.512
1.06255,96.560
1.06680,319.349
1.07105,225.163
1.07530,262.824
1.07956,168.860
1.08381,518.445
1.08806,280.150
1.09231,149.690
1.09656,280.981
1.10081,157.224
1.10506,145.732
1.10931,303.100
1.11356,143.000
