Distance_(microns),Gray_Value
0.00000,0.000
0.00365,193.505
0.00730,38.990
0.01095,55.597
0.01459,188.152
0.01824,111.059
0.02189,168.023
0.02554,79.989
0.02919,99.391
0.03284,37.546
0.03648,155.298
0.04013,0.543
0.04378,551.654
0.04743,65.070
0.05108,135.429
0.05473,265.072
0.05838,54.321
0.06202,111.847
0.06567,137.908
0.06932,55.597
0.07297,126.356
0.07662,47.689
0.08027,314.344
0.08391,52.348
0.08756,0.000
0.09121,0.000
0.09486,9.406
0.09851,39.328
0.10216,163.902
0.10581,172.566
0.10945,116.076
0.11310,206.502
0.11675,108.643
0.12040,0.558
0.12405,0.000
0.12770,48.890
0.13134,130.328
0.13499,239.730
0.13864,206.884
0.14229,131.454
0.14594,245.492
0.14959,457.129
0.15324,366.569
0.15688,27.437
0.16053,414.447
0.16418,582.717
0.16783,344.107
0.17148,112.838
0.17513,227.688
0.17878,258.527
0.18242,333.115
0.18607,315.017
0.18972,192.061
0.19337,50.376
0.19702,29.458
0.20067,593.776
0.20431,252.089
0.20796,59.780
0.21161,80.868
0.21526,93.720
0.21891,108.305
0.22256,181.089
0.22621,200.003
0.22985,134.452
0.23350,246.321
0.23715,277.616
0.24080,156.158
0.24445,252.261
0.24810,641.193
0.25174,493.999
0.25539,426.784
0.25904,533.475
0.26269,357.099
0.26634,355.992
0.26999,365.408
0.27364,395.051
0.27728,669.944
0.28093,686.566
0.28458,111.047
0.28823,324.417
0.29188,726.322
0.29553,459.189
0.29917,169.463
0.30282,448.833
0.30647,817.057
0.31012,711.749
0.31377,816.768
0.31742,810.807
0.32107,833.478
0.32471,680.146
0.32836,1073.867
0.33201,762.495
0.33566,548.972
0.33931,526.023
0.34296,484.118
0.34660,451.747
0.35025,485.332
0.35390,426.000
0.35755,476.389
0.36120,1003.672
0.36485,915.928
0.36850,457.079
0.37214,770.955
0.37579,714.505
0.37944,448.848
0.38309,626.326
0.38674,1056.945
0.39039,738.044
0.39403,941.181
0.39768,1262.516
0.40133,679.657
0.40498,930.898
0.40863,1390.073
0.41228,1423.200
0.41593,1297.329
0.41957,1504.005
0.42322,1545.873
0.42687,681.547
0.43052,1262.720
0.43417,1577.723
0.43782,1202.898
0.44147,1429.261
0.44511,1217.154
0.44876,937.896
0.45241,1018.900
0.45606,1080.343
0.45971,657.581
0.46336,1240.217
0.46700,1738.970
0.47065,1395.962
0.47430,1114.614
0.47795,1465.778
0.48160,1476.160
0.48525,2064.601
0.48890,1174.364
0.49254,1674.918
0.49619,1791.735
0.49984,1507.086
0.50349,1569.031
0.50714,1343.333
0.51079,1560.244
0.51443,1455.235
0.51808,1801.144
0.52173,2084.645
0.52538,1485.083
0.52903,1342.719
0.53268,1724.115
0.53633,2057.366
0.53997,1806.215
0.54362,1843.824
0.54727,1191.311
0.55092,589.984
0.55457,1368.093
0.55822,1932.094
0.56186,1085.136
0.56551,1471.305
0.56916,1659.242
0.57281,1660.681
0.57646,1841.607
0.58011,1675.687
0.58376,1351.063
0.58740,613.767
0.59105,1129.549
0.59470,982.019
0.59835,1091.195
0.60200,1284.657
0.60565,1240.868
0.60929,1180.879
0.61294,1147.137
0.61659,1268.836
0.62024,1295.708
0.62389,1126.014
0.62754,1399.439
0.63119,1117.850
0.63483,608.757
0.63848,948.151
0.64213,1035.640
0.64578,1322.160
0.64943,1296.749
0.65308,1154.168
0.65672,979.220
0.66037,1010.574
0.66402,1032.463
0.66767,894.547
0.67132,826.604
0.67497,1285.244
0.67862,315.976
0.68226,470.647
0.68591,1133.677
0.68956,950.339
0.69321,568.471
0.69686,441.501
0.70051,702.315
0.70415,372.492
0.70780,483.731
0.71145,300.432
0.71510,554.336
0.71875,594.645
0.72240,506.594
0.72605,909.787
0.72969,686.069
0.73334,275.136
0.73699,193.505
0.74064,312.615
0.74429,515.319
0.74794,548.658
0.75159,544.910
0.75523,630.324
0.75888,349.120
0.76253,1035.680
0.76618,384.345
0.76983,416.194
0.77348,695.485
0.77712,462.063
0.78077,145.157
0.78442,94.170
0.78807,343.010
0.79172,189.719
0.79537,142.422
0.79902,224.553
0.80266,226.706
0.80631,412.304
0.80996,297.570
0.81361,508.633
0.81726,392.899
0.82091,230.439
0.82455,213.494
0.82820,199.759
0.83185,296.870
0.83550,417.336
0.83915,223.831
0.84280,102.241
0.84645,345.205
0.85009,217.229
0.85374,88.810
0.85739,81.627
0.86104,127.800
0.86469,40.759
0.86834,160.005
0.87198,12.316
0.87563,187.729
0.87928,152.442
0.88293,139.685
0.88658,189.973
0.89023,253.223
0.89388,420.309
0.89752,172.605
0.90117,204.982
0.90482,197.316
0.90847,86.201
0.91212,213.000
0.91577,213.000
0.91941,213.000
0.92306,139.353
0.92671,135.128
0.93036,239.250
0.93401,268.641
0.93766,110.939
0.94131,149.439
0.94495,94.222
0.94860,261.890
0.95225,226.925
0.95590,213.558
0.95955,321.643
0.96320,241.159
0.96684,151.076
0.97049,40.434
0.97414,21.470
0.97779,35.042
0.98144,84.517
0.98509,107.265
0.98874,194.227
0.99238,127.293
0.99603,3.603
0.99968,162.440
1.00333,230.899
1.00698,314.180
1.01063,177.439
1.01428,283.106
1.01792,336.191
1.02157,198.559
1.02522,88.306
1.02887,182.766
1.03252,628.724
1.03617,476.983
1.03981,65.061
1.04346,0.000
1.04711,454.599
1.05076,308.978
1.05441,152.861
1.05806,362.407
1.06171,517.707
1.06535,167.101
1.06900,353.075
1.07265,115.292
1.07630,640.000
