Distance_(microns),Gray_Value
73.999,2322.570
74.188,1855.582
74.377,274.684
74.567,193.848
74.756,790.000
74.945,54.759
75.134,805.671
75.324,1559.240
75.513,207.785
75.702,1391.557
75.891,2427.570
76.081,1491.430
76.270,856.215
76.459,3246.354
76.648,1909.165
76.838,2100.620
77.027,3782.696
77.216,4005.646
77.405,3516.582
77.595,4026.835
77.784,4095.000
77.973,3300.468
78.162,2633.595
78.352,2360.304
78.541,2599.835
78.730,2241.937
78.919,2141.772
79.109,2320.544
79.298,3642.468
79.487,3555.684
79.676,2890.215
79.866,2990.874
80.055,2463.646
80.244,4069.684
80.433,4095.000
80.623,3467.519
80.812,4095.000
81.001,3318.240
81.190,3740.126
81.380,3687.557
81.569,4050.911
81.758,3633.532
81.947,3756.949
82.137,4039.709
82.326,2857.456
82.515,4095.000
82.705,4095.000
82.894,1007.696
83.083,2809.177
83.272,2260.874
83.462,3203.165
83.651,2714.823
83.840,1207.481
84.029,2461.203
84.219,2027.760
84.408,979.367
84.597,1627.013
84.786,1402.240
84.976,656.139
85.165,371.734
85.354,723.443
85.543,978.949
85.733,1576.937
85.922,1089.911
86.111,1375.240
86.300,1737.354
86.490,420.354
86.679,3713.835
86.868,3937.835
87.057,3890.671
87.247,1939.886
87.436,3759.152
87.625,4095.000
87.814,4095.000
88.004,4057.291
88.193,4095.000
88.382,4095.000
88.571,4095.000
88.761,3755.190
88.950,4095.000
89.139,4095.000
89.328,3400.937
89.518,4067.279
89.707,2998.000
89.896,4095.000
90.085,2759.443
90.275,3649.937
90.464,4020.570
90.653,3470.240
90.842,3991.025
91.032,2548.367
91.221,2489.114
91.410,2830.266
91.600,4046.013
91.789,3986.544
91.978,2292.089
92.167,1331.684
92.357,1756.127
92.546,892.291
92.735,725.266
92.924,1931.848
93.114,900.582
93.303,860.405
93.492,900.481
93.681,1758.291
93.871,1925.570
94.060,1230.000
94.249,851.835
94.438,1078.696
94.628,533.772
94.817,1218.367
95.006,1203.722
95.195,413.253
95.385,775.671
95.574,1865.203
95.763,1502.785
95.952,1468.848
96.142,981.734
96.331,3602.899
96.520,1653.494
96.709,1429.127
96.899,2365.316
97.088,2465.494
97.277,2300.253
97.466,2734.874
97.656,3307.152
97.845,1173.367
98.034,1068.899
98.223,207.051
98.413,1851.671
98.602,1125.152
98.791,952.810
98.980,1139.139
99.170,1291.696
99.359,1017.038
99.548,601.684
99.737,494.177
99.927,975.861
100.116,887.835
100.305,949.810
100.495,843.228
100.684,506.684
100.873,2118.481
101.062,1024.291
101.252,656.937
101.441,1771.139
101.630,667.658
101.819,972.177
102.009,193.747
102.198,662.760
102.387,1841.810
102.576,368.532
102.766,149.595
102.955,452.620
103.144,531.127
103.333,141.177
103.523,2422.076
103.712,422.430
103.901,118.620
104.090,363.848
104.280,1242.620
104.469,36.392
104.658,463.000
104.847,42.253
105.037,1014.038
105.226,884.291
105.415,254.570
105.604,45.000
105.794,343.772
105.983,49.886
106.172,923.367
106.361,43.772
106.551,49.278
106.740,565.835
106.929,138.443
107.118,128.785
107.308,47.114
107.497,45.241
107.686,43.620
107.875,347.013
108.065,111.177
108.254,72.215
108.443,42.772
108.632,209.734
108.822,46.000
109.011,43.709
109.200,49.481
109.389,347.608
109.579,47.013
109.768,43.684
109.957,178.494
110.147,174.481
110.336,369.076
110.525,236.494
110.714,108.430
110.904,178.418
111.093,60.949
111.282,222.899
111.471,622.316
111.661,123.873
111.850,52.532
112.039,47.987
112.228,289.519
112.418,385.532
112.607,790.089
112.796,599.835
112.985,484.177
113.175,578.025
113.364,43.418
113.553,734.899
113.742,387.051
113.932,745.506
114.121,1578.810
114.310,1168.367
114.499,424.949
114.689,101.165
114.878,371.241
115.067,1011.506
115.256,1020.595
115.446,856.076
115.635,892.873
115.824,691.797
116.013,145.506
116.203,613.228
116.392,551.696
116.581,1896.848
116.770,557.797
116.960,746.721
117.149,1484.760
117.338,390.810
117.527,416.089
117.717,274.987
117.906,612.354
118.095,1401.316
118.284,280.380
118.474,979.215
118.663,810.367
118.852,398.848
119.042,220.127
119.231,713.532
119.420,52.456
119.609,306.000
