Distance_(microns)	Gray_Value
2.31678	118.850
2.32043	448.305
2.32408	316.948
2.32772	10.637
2.33137	0.000
2.33502	0.000
2.33867	0.000
2.34232	0.000
2.34597	0.000
2.34962	38.505
2.35326	74.859
2.35691	69.505
2.36056	86.607
2.36421	56.813
2.36786	285.466
2.37151	265.833
2.37515	11.881
2.37880	374.235
2.38245	357.616
2.38610	161.012
2.38975	136.910
2.39340	0.000
2.39705	370.931
2.40069	208.035
2.40434	68.608
2.40799	0.000
2.41164	0.000
2.41529	18.671
2.41894	255.448
2.42259	210.363
2.42623	253.629
2.42988	91.490
2.43353	38.148
2.43718	181.614
2.44083	245.639
2.44448	21.683
2.44812	238.639
2.45177	538.083
2.45542	293.654
2.45907	2.679E-8
