TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	125/04/09
TIME	11:33:37
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-570, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
1.00000
0.00001
FIRSTX	600.0000
LASTX	400.0000
NPOINTS	201
FIRSTY	0.08392
MAXY	0.28474
MINY	0.08392
600.0000	0.08392
599.0000	0.08405
598.0000	0.08402
597.0000	0.08476
596.0000	0.08469
595.0000	0.08392
594.0000	0.08491
593.0000	0.08496
592.0000	0.08481
591.0000	0.08412
590.0000	0.08517
589.0000	0.08503
588.0000	0.08442
587.0000	0.08553
586.0000	0.08507
585.0000	0.08552
584.0000	0.08562
583.0000	0.08538
582.0000	0.08509
581.0000	0.08582
580.0000	0.08561
579.0000	0.08497
578.0000	0.08563
577.0000	0.08588
576.0000	0.0854
575.0000	0.08636
574.0000	0.08567
573.0000	0.08667
572.0000	0.08687
571.0000	0.08729
570.0000	0.08721
569.0000	0.08888
568.0000	0.08756
567.0000	0.08799
566.0000	0.08912
565.0000	0.08907
564.0000	0.09018
563.0000	0.09144
562.0000	0.09237
561.0000	0.09381
560.0000	0.09562
559.0000	0.09628
558.0000	0.0977
557.0000	0.1001
556.0000	0.10189
555.0000	0.10344
554.0000	0.10655
553.0000	0.11004
552.0000	0.11365
551.0000	0.1179
550.0000	0.12125
549.0000	0.12651
548.0000	0.13266
547.0000	0.13902
546.0000	0.14473
545.0000	0.15302
544.0000	0.1598
543.0000	0.16868
542.0000	0.17696
541.0000	0.18582
540.0000	0.19604
539.0000	0.20486
538.0000	0.21571
537.0000	0.22403
536.0000	0.23506
535.0000	0.24321
534.0000	0.25204
533.0000	0.26092
532.0000	0.26792
531.0000	0.27269
530.0000	0.27767
529.0000	0.28143
528.0000	0.28255
527.0000	0.28349
526.0000	0.28474
525.0000	0.28331
524.0000	0.27981
523.0000	0.27718
522.0000	0.27272
521.0000	0.26823
520.0000	0.26432
519.0000	0.25723
518.0000	0.251
517.0000	0.2458
516.0000	0.23736
515.0000	0.23109
514.0000	0.22569
513.0000	0.21913
512.0000	0.21333
511.0000	0.20879
510.0000	0.20281
509.0000	0.19855
508.0000	0.19323
507.0000	0.19022
506.0000	0.18597
505.0000	0.18412
504.0000	0.1803
503.0000	0.17721
502.0000	0.17576
501.0000	0.17461
500.0000	0.17123
499.0000	0.16887
498.0000	0.16936
497.0000	0.16713
496.0000	0.16633
495.0000	0.16548
494.0000	0.16405
493.0000	0.16196
492.0000	0.16107
491.0000	0.15902
490.0000	0.15729
489.0000	0.15578
488.0000	0.15464
487.0000	0.15246
486.0000	0.14888
485.0000	0.14682
484.0000	0.14505
483.0000	0.14186
482.0000	0.14084
481.0000	0.13844
480.0000	0.13676
479.0000	0.13382
478.0000	0.13236
477.0000	0.12985
476.0000	0.12896
475.0000	0.12722
474.0000	0.1261
473.0000	0.12346
472.0000	0.12279
471.0000	0.12048
470.0000	0.12022
469.0000	0.12045
468.0000	0.1183
467.0000	0.11783
466.0000	0.11821
465.0000	0.11628
464.0000	0.11639
463.0000	0.11528
462.0000	0.11466
461.0000	0.11542
460.0000	0.11599
459.0000	0.11393
458.0000	0.11376
457.0000	0.11221
456.0000	0.11383
455.0000	0.11358
454.0000	0.11185
453.0000	0.11186
452.0000	0.11225
451.0000	0.11167
450.0000	0.1123
449.0000	0.11215
448.0000	0.11146
447.0000	0.11251
446.0000	0.11159
445.0000	0.11072
444.0000	0.11209
443.0000	0.11087
442.0000	0.11025
441.0000	0.11075
440.0000	0.1113
439.0000	0.11219
438.0000	0.11115
437.0000	0.11181
436.0000	0.11271
435.0000	0.11082
434.0000	0.1114
433.0000	0.11241
432.0000	0.11396
431.0000	0.11381
430.0000	0.11162
429.0000	0.11381
428.0000	0.113
427.0000	0.1135
426.0000	0.11606
425.0000	0.11604
424.0000	0.11645
423.0000	0.11614
422.0000	0.11674
421.0000	0.11588
420.0000	0.11704
419.0000	0.11885
418.0000	0.11981
417.0000	0.12054
416.0000	0.11795
415.0000	0.11987
414.0000	0.12044
413.0000	0.11951
412.0000	0.12158
411.0000	0.1207
410.0000	0.12312
409.0000	0.12226
408.0000	0.12394
407.0000	0.12329
406.0000	0.1251
405.0000	0.12538
404.0000	0.12641
403.0000	0.12785
402.0000	0.12711
401.0000	0.12782
400.0000	0.12637
